
S&P 500 INDEX,Last: 5123.6899,Change:  -33.6701
Date: 2024년 3월 10일 오전 9:02 GMT-4,Bid: 5095.1699,Ask: 5164.6899,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 05 2024,SPXW240405C04845000,341.31,0,308.6,316.4,0,0.1739,0.9042,0.0007,35,4845.00,SPXW240405P04845000,10.5,1.7,10.9,11.1,91,0.1706,-0.0961,0.0007,93
Fri Apr 05 2024,SPXW240405C04850000,322.73,-14.22,304,311.9,10,0.1726,0.9017,0.0007,29,4850.00,SPXW240405P04850000,11.4,2.4,11.1,11.3,93,0.1697,-0.0986,0.0007,2682
Fri Apr 05 2024,SPXW240405C04855000,317.98,-14.22,300.3,306.1,11,0.1715,0.8992,0.0007,1,4855.00,SPXW240405P04855000,11.6,2.4,11.4,11.7,25,0.1685,-0.1011,0.0007,731
Fri Apr 05 2024,SPXW240405C04860000,288.65,0,295.6,301.4,0,0.1704,0.8966,0.0008,33,4860.00,SPXW240405P04860000,10.3,0.8,11.7,12,42,0.1675,-0.1037,0.0008,325
Fri Apr 05 2024,SPXW240405C04865000,0,0,290.9,298.1,0,0.1693,0.8939,0.0008,0,4865.00,SPXW240405P04865000,9.8,0.1,12,12.3,2,0.1665,-0.1064,0.0008,120
Fri Apr 05 2024,SPXW240405C04870000,234.38,0,286.2,292.1,0,0.1679,0.8911,0.0008,10,4870.00,SPXW240405P04870000,12.6,2.65,12.3,12.6,46,0.1654,-0.1092,0.0008,229
Fri Apr 05 2024,SPXW240405C04875000,237.58,0,281.5,287.4,0,0.1668,0.8882,0.0008,26,4875.00,SPXW240405P04875000,12.44,2.24,12.6,12.9,35,0.1645,-0.1121,0.0008,1178
Fri Apr 05 2024,SPXW240405C04880000,230.11,0,276.8,282.8,0,0.1658,0.8853,0.0008,23,4880.00,SPXW240405P04880000,14.3,3.8,13,13.3,15,0.1636,-0.115,0.0008,159
Fri Apr 05 2024,SPXW240405C04885000,221.78,0,272.2,278.2,0,0.1645,0.8822,0.0009,72,4885.00,SPXW240405P04885000,13.25,2.5,13.3,13.6,8,0.1624,-0.1181,0.0009,5
Fri Apr 05 2024,SPXW240405C04890000,236.14,0,267.5,274.9,0,0.1634,0.8791,0.0009,16,4890.00,SPXW240405P04890000,14.06,3.06,13.7,14,22,0.1616,-0.1212,0.0009,252
Fri Apr 05 2024,SPXW240405C04895000,225.74,0,262.9,269.3,0,0.1624,0.8758,0.0009,1,4895.00,SPXW240405P04895000,13.13,1.83,14,14.4,8,0.1605,-0.1245,0.0009,30
Fri Apr 05 2024,SPXW240405C04900000,280.82,0,258.2,264.4,0,0.1612,0.8725,0.0009,266,4900.00,SPXW240405P04900000,14.49,2.89,14.4,14.8,342,0.1594,-0.1278,0.0009,1187
Fri Apr 05 2024,SPXW240405C04905000,207.95,0,253.6,259.9,0,0.1601,0.869,0.001,14,4905.00,SPXW240405P04905000,14.85,2.9,14.8,15.2,12,0.1584,-0.1313,0.001,30
Fri Apr 05 2024,SPXW240405C04910000,227.88,0,249,255.3,0,0.159,0.8654,0.001,26,4910.00,SPXW240405P04910000,15.25,2.95,15.2,15.6,19,0.1574,-0.1349,0.001,550
Fri Apr 05 2024,SPXW240405C04915000,0,0,244.5,250.8,0,0.158,0.8617,0.001,0,4915.00,SPXW240405P04915000,12.8,0.2,15.6,16,10,0.1565,-0.1386,0.001,301
Fri Apr 05 2024,SPXW240405C04920000,223.02,0,239.9,246.2,0,0.1568,0.8579,0.001,19,4920.00,SPXW240405P04920000,16.74,3.74,16.1,16.4,54,0.1556,-0.1424,0.001,487
Fri Apr 05 2024,SPXW240405C04925000,247.31,-19.39,235.4,241.8,7,0.1557,0.854,0.001,66,4925.00,SPXW240405P04925000,13.5,0.15,16.5,16.9,28,0.1546,-0.1464,0.001,645
Fri Apr 05 2024,SPXW240405C04930000,252.1,-10.2,230.8,237.3,10,0.1548,0.8499,0.0011,20,4930.00,SPXW240405P04930000,16,2.25,17,17.4,23,0.1537,-0.1504,0.0011,570
Fri Apr 05 2024,SPXW240405C04935000,226.4,0,226.3,232.6,0,0.1536,0.8457,0.0011,1,4935.00,SPXW240405P04935000,18.21,4.06,17.5,17.9,12,0.1528,-0.1546,0.0011,300
Fri Apr 05 2024,SPXW240405C04940000,242.95,-10.1,221.8,228.4,10,0.1526,0.8414,0.0011,34,4940.00,SPXW240405P04940000,19.76,5.21,18,18.4,68,0.1518,-0.1589,0.0011,451
Fri Apr 05 2024,SPXW240405C04945000,248.76,0,217.3,223.9,0,0.1516,0.8369,0.0012,1,4945.00,SPXW240405P04945000,18.44,3.49,18.4,18.9,12,0.151,-0.1634,0.0012,322
Fri Apr 05 2024,SPXW240405C04950000,255,11.05,212.9,219.5,4,0.1522,0.8323,0.0012,58,4950.00,SPXW240405P04950000,18.67,3.22,19.1,19.3,134,0.15,-0.168,0.0012,2303
Fri Apr 05 2024,SPXW240405C04955000,174.34,0,208.4,215.1,0,0.153,0.8276,0.0012,1,4955.00,SPXW240405P04955000,20.25,4.4,19.5,19.9,37,0.1489,-0.1728,0.0012,82
Fri Apr 05 2024,SPXW240405C04960000,254.61,19.56,204,210.7,10,0.152,0.8227,0.0012,49,4960.00,SPXW240405P04960000,20.32,3.97,20.1,20.5,22,0.1482,-0.1777,0.0012,308
Fri Apr 05 2024,SPXW240405C04965000,173.25,0,199.6,206.4,0,0.1512,0.8176,0.0013,40,4965.00,SPXW240405P04965000,21.14,4.29,20.7,21.3,18,0.1472,-0.1827,0.0013,110
Fri Apr 05 2024,SPXW240405C04970000,169.1,0,195.3,202.1,0,0.1501,0.8124,0.0013,74,4970.00,SPXW240405P04970000,21.52,4.17,21.5,21.7,22,0.1465,-0.188,0.0013,1518
Fri Apr 05 2024,SPXW240405C04975000,203.13,-18.57,190.9,197.8,7,0.1492,0.807,0.0013,62,4975.00,SPXW240405P04975000,22.77,4.87,22,22.5,6,0.1454,-0.1933,0.0013,2399
Fri Apr 05 2024,SPXW240405C04980000,234.03,16.88,186.6,193.5,1,0.1482,0.8014,0.0014,38,4980.00,SPXW240405P04980000,22.55,4.1,22.7,23.1,10,0.1446,-0.1989,0.0014,195
Fri Apr 05 2024,SPXW240405C04985000,165.9,0,182.3,189.9,0,0.1441,0.7957,0.0014,6,4985.00,SPXW240405P04985000,19.4,0.35,23.4,23.9,7,0.1437,-0.2046,0.0014,70
Fri Apr 05 2024,SPXW240405C04990000,225.03,16.58,178.1,185.7,4,0.1434,0.7898,0.0014,86,4990.00,SPXW240405P04990000,23.8,4.15,24.2,24.7,73,0.143,-0.2105,0.0014,304
Fri Apr 05 2024,SPXW240405C04995000,129.7,0,173.9,181.4,0,0.1425,0.7837,0.0015,8,4995.00,SPXW240405P04995000,25,4.75,25,25.3,85,0.1421,-0.2166,0.0015,189
Fri Apr 05 2024,SPXW240405C05000000,174.26,-25.34,170.3,176.1,10,0.1417,0.7775,0.0015,2199,5000.00,SPXW240405P05000000,25.26,4.36,25.8,26.1,1240,0.1413,-0.2228,0.0015,2553
Fri Apr 05 2024,SPXW240405C05005000,173.23,-22.02,165.6,172.6,5,0.1408,0.771,0.0015,0,5005.00,SPXW240405P05005000,25.63,4.08,26.6,26.9,5,0.1405,-0.2293,0.0015,47
Fri Apr 05 2024,SPXW240405C05010000,193.42,2.17,161.5,168.9,2,0.14,0.7644,0.0016,48,5010.00,SPXW240405P05010000,28.18,5.88,27.4,27.9,39,0.1396,-0.2359,0.0016,275
Fri Apr 05 2024,SPXW240405C05015000,131.49,0,157.5,164.8,0,0.1393,0.7576,0.0016,46,5015.00,SPXW240405P05015000,27.9,4.85,28.3,28.7,162,0.1388,-0.2428,0.0016,167
Fri Apr 05 2024,SPXW240405C05020000,178.5,0,153.5,160.7,0,0.1385,0.7506,0.0016,62,5020.00,SPXW240405P05020000,30.59,6.84,29.3,29.7,238,0.138,-0.2498,0.0016,209
Fri Apr 05 2024,SPXW240405C05025000,161.13,-17.47,149.5,156.4,8,0.1377,0.7433,0.0017,92,5025.00,SPXW240405P05025000,30.58,6.03,30.2,30.7,176,0.1373,-0.257,0.0017,286
Fri Apr 05 2024,SPXW240405C05030000,117.32,0,145.6,152.6,0,0.1368,0.7359,0.0017,238,5030.00,SPXW240405P05030000,31.08,5.98,31.2,31.7,432,0.1365,-0.2644,0.0017,709
Fri Apr 05 2024,SPXW240405C05035000,158.3,-12.05,141.7,148.6,4,0.1361,0.7283,0.0017,8,5035.00,SPXW240405P05035000,28,1.75,32.3,32.7,113,0.1356,-0.272,0.0017,169
Fri Apr 05 2024,SPXW240405C05040000,159.55,-6.7,137.8,144.7,1,0.1353,0.7205,0.0018,129,5040.00,SPXW240405P05040000,35.3,8.2,33.3,33.7,29,0.1349,-0.2798,0.0018,250
Fri Apr 05 2024,SPXW240405C05045000,93,0,134,140.8,0,0.1346,0.7125,0.0018,42,5045.00,SPXW240405P05045000,29.3,1.25,34.4,34.9,51,0.1342,-0.2878,0.0018,157
Fri Apr 05 2024,SPXW240405C05050000,141.43,-16.87,130.2,136.9,5,0.1338,0.7043,0.0018,239,5050.00,SPXW240405P05050000,34.7,6.85,35.6,36.1,1466,0.1335,-0.2961,0.0018,2471
Fri Apr 05 2024,SPXW240405C05055000,113.4,0,126.5,133.1,0,0.1331,0.6958,0.0019,103,5055.00,SPXW240405P05055000,34.63,4.68,36.8,37.3,37,0.1327,-0.3045,0.0019,142
Fri Apr 05 2024,SPXW240405C05060000,152.19,0,122.8,129.3,0,0.1325,0.6872,0.0019,199,5060.00,SPXW240405P05060000,37.6,6.6,38,38.5,552,0.132,-0.3131,0.0019,308
Fri Apr 05 2024,SPXW240405C05065000,124.25,-22.15,119.1,125.6,1,0.1316,0.6784,0.0019,18,5065.00,SPXW240405P05065000,44.2,12.15,39.3,39.7,38,0.1313,-0.3218,0.0019,183
Fri Apr 05 2024,SPXW240405C05070000,159.92,17.42,115.5,121.9,6,0.131,0.6694,0.002,141,5070.00,SPXW240405P05070000,42,8.85,40.6,41.1,74,0.1307,-0.3309,0.002,533
Fri Apr 05 2024,SPXW240405C05075000,122.75,-15.95,114.7,115.5,11,0.1305,0.6602,0.002,76,5075.00,SPXW240405P05075000,35.9,1.6,42,42.5,73,0.13,-0.3401,0.002,296
Fri Apr 05 2024,SPXW240405C05080000,108.6,-25.95,111.2,111.9,166,0.1298,0.6508,0.002,361,5080.00,SPXW240405P05080000,38.7,3.2,43.4,43.9,172,0.1293,-0.3495,0.002,367
Fri Apr 05 2024,SPXW240405C05085000,114.3,-16.85,107.7,108.4,7,0.1292,0.6412,0.002,68,5085.00,SPXW240405P05085000,46.34,9.59,44.9,45.5,49,0.1287,-0.3591,0.002,138
Fri Apr 05 2024,SPXW240405C05090000,102.4,-25,104.2,105,13,0.1285,0.6314,0.0021,244,5090.00,SPXW240405P05090000,47.8,9.75,46.5,46.9,35,0.128,-0.3689,0.0021,233
Fri Apr 05 2024,SPXW240405C05095000,89.16,0,100.8,101.6,0,0.128,0.6214,0.0021,59,5095.00,SPXW240405P05095000,47,7.65,48,48.5,49,0.1274,-0.3788,0.0021,211
Fri Apr 05 2024,SPXW240405C05100000,99.1,-21,97.5,98.1,480,0.1273,0.6112,0.0021,2569,5100.00,SPXW240405P05100000,48.8,8.05,49.7,50.3,474,0.1268,-0.389,0.0021,1602
Fri Apr 05 2024,SPXW240405C05105000,118,0,94.2,95,0,0.1268,0.6009,0.0022,133,5105.00,SPXW240405P05105000,49.4,7.25,51.4,51.9,47,0.1262,-0.3993,0.0022,196
Fri Apr 05 2024,SPXW240405C05110000,92.7,-20.3,91,91.5,23,0.126,0.5904,0.0022,112,5110.00,SPXW240405P05110000,55,11.35,53.1,53.7,77,0.1256,-0.4098,0.0022,384
Fri Apr 05 2024,SPXW240405C05115000,91.5,-18.15,87.8,88.5,7,0.1256,0.5798,0.0022,72,5115.00,SPXW240405P05115000,47.3,2.15,54.9,55.5,41,0.125,-0.4204,0.0022,173
Fri Apr 05 2024,SPXW240405C05120000,85.45,-20.8,84.7,85.3,310,0.125,0.569,0.0022,185,5120.00,SPXW240405P05120000,57.32,10.57,56.9,57.4,77,0.1244,-0.4312,0.0022,212
Fri Apr 05 2024,SPXW240405C05125000,83,-19.8,81.7,82.1,423,0.1244,0.5581,0.0022,185,5125.00,SPXW240405P05125000,57.71,9.31,58.8,59.3,466,0.1239,-0.4421,0.0022,199
Fri Apr 05 2024,SPXW240405C05130000,83.04,-16.16,78.7,79.3,6,0.1238,0.5471,0.0023,248,5130.00,SPXW240405P05130000,59.4,9.35,60.7,61.3,499,0.1234,-0.4532,0.0023,884
Fri Apr 05 2024,SPXW240405C05135000,79.5,-17.15,75.8,76.4,16,0.1233,0.5359,0.0023,108,5135.00,SPXW240405P05135000,63.2,11.4,62.9,63.4,49,0.1229,-0.4643,0.0023,553
Fri Apr 05 2024,SPXW240405C05140000,73.6,-19.55,73,73.5,88,0.1229,0.5247,0.0023,363,5140.00,SPXW240405P05140000,56,2.4,64.9,65.5,77,0.1223,-0.4756,0.0023,285
Fri Apr 05 2024,SPXW240405C05145000,80.3,-9.7,70.2,70.8,12,0.1224,0.5133,0.0023,153,5145.00,SPXW240405P05145000,59.7,4,67.1,67.7,96,0.1218,-0.487,0.0023,137
Fri Apr 05 2024,SPXW240405C05150000,68.62,-18.33,67.4,68.1,215,0.1218,0.5019,0.0023,866,5150.00,SPXW240405P05150000,68.68,11.28,69.5,70,938,0.1214,-0.4984,0.0023,366
Fri Apr 05 2024,SPXW240405C05155000,63.73,-20.22,64.8,65.3,121,0.1214,0.4903,0.0023,128,5155.00,SPXW240405P05155000,73.83,14.38,71.7,72.3,163,0.1208,-0.5101,0.0023,90
Fri Apr 05 2024,SPXW240405C05160000,61.4,-19.6,62.2,62.7,179,0.121,0.4787,0.0023,443,5160.00,SPXW240405P05160000,64.5,3.1,74.1,74.7,101,0.1205,-0.5216,0.0023,360
Fri Apr 05 2024,SPXW240405C05165000,69.3,-8.85,59.7,60.3,186,0.1206,0.4671,0.0023,129,5165.00,SPXW240405P05165000,80,16.35,76.7,77.3,235,0.1201,-0.5334,0.0023,23
Fri Apr 05 2024,SPXW240405C05170000,58.38,-16.92,57.2,57.7,189,0.1201,0.4554,0.0023,719,5170.00,SPXW240405P05170000,87.97,22.27,79.1,79.7,68,0.1196,-0.5451,0.0023,101
Fri Apr 05 2024,SPXW240405C05175000,58.3,-14.3,54.8,55.3,123,0.1197,0.4436,0.0023,1044,5175.00,SPXW240405P05175000,80.31,12.16,81.6,82.4,109,0.1193,-0.5568,0.0023,142
Fri Apr 05 2024,SPXW240405C05180000,59.84,-10.06,52.5,53.1,50,0.1194,0.4319,0.0023,195,5180.00,SPXW240405P05180000,74.3,4.1,84.3,85,64,0.1188,-0.5685,0.0023,31
Fri Apr 05 2024,SPXW240405C05185000,49.1,-18.2,50.3,50.7,143,0.119,0.4202,0.0023,162,5185.00,SPXW240405P05185000,89.6,17,87,87.7,43,0.1184,-0.5802,0.0023,26
Fri Apr 05 2024,SPXW240405C05190000,56.1,-8.65,48,48.5,73,0.1186,0.4085,0.0023,156,5190.00,SPXW240405P05190000,92.17,17.17,89.8,90.5,33,0.118,-0.592,0.0023,44
Fri Apr 05 2024,SPXW240405C05195000,46.4,-15.85,45.9,46.4,421,0.1182,0.3968,0.0023,206,5195.00,SPXW240405P05195000,95.7,17.9,92.6,93.4,28,0.1177,-0.6036,0.0023,11
Fri Apr 05 2024,SPXW240405C05200000,44.65,-15.4,43.9,44.3,344,0.118,0.3851,0.0023,2111,5200.00,SPXW240405P05200000,94.37,14.22,95.5,96.3,41,0.1173,-0.6153,0.0023,117
Fri Apr 05 2024,SPXW240405C05205000,49.4,-8.1,41.9,42.5,33,0.1177,0.3735,0.0023,291,5205.00,SPXW240405P05205000,86.8,4.1,98.5,99.3,21,0.117,-0.6268,0.0023,19
Fri Apr 05 2024,SPXW240405C05210000,41.65,-13.55,39.9,40.3,732,0.1174,0.362,0.0023,766,5210.00,SPXW240405P05210000,102.8,17.35,101.6,102.3,37,0.1168,-0.6383,0.0023,52
Fri Apr 05 2024,SPXW240405C05215000,38.96,-14.09,38.1,38.5,849,0.1171,0.3506,0.0022,239,5215.00,SPXW240405P05215000,97.4,9.3,104.7,105.4,7,0.1164,-0.6498,0.0022,16
Fri Apr 05 2024,SPXW240405C05220000,37.1,-13.7,36.3,36.7,72,0.1168,0.3393,0.0022,328,5220.00,SPXW240405P05220000,109.1,18.1,107.8,108.6,14,0.1161,-0.6611,0.0022,18
Fri Apr 05 2024,SPXW240405C05225000,35.32,-13.28,34.5,34.9,113,0.1164,0.328,0.0022,334,5225.00,SPXW240405P05225000,103.4,9.55,111.1,111.8,24,0.1158,-0.6723,0.0022,15
Fri Apr 05 2024,SPXW240405C05230000,35.42,-11.23,32.8,33.3,245,0.1161,0.317,0.0022,314,5230.00,SPXW240405P05230000,100.5,3.85,114.4,115.1,185,0.1156,-0.6834,0.0022,1
Fri Apr 05 2024,SPXW240405C05235000,30.6,-14.05,31.2,31.7,64,0.1159,0.306,0.0021,168,5235.00,SPXW240405P05235000,109.35,9.6,114.6,121.4,51,0.1155,-0.6943,0.0021,32
Fri Apr 05 2024,SPXW240405C05240000,30.38,-12.32,29.6,30.1,81,0.1157,0.2952,0.0021,339,5240.00,SPXW240405P05240000,97.8,-5,117.9,124.9,19,0.1152,-0.7051,0.0021,6
Fri Apr 05 2024,SPXW240405C05245000,27.74,-13.11,28.1,28.5,57,0.1154,0.2846,0.0021,203,5245.00,SPXW240405P05245000,115,9.1,121.4,128.4,22,0.115,-0.7158,0.0021,0
Fri Apr 05 2024,SPXW240405C05250000,27.6,-11.45,26.7,27.1,777,0.1151,0.2741,0.002,1026,5250.00,SPXW240405P05250000,126.54,17.59,124.8,132,40,0.1148,-0.7262,0.002,14
Fri Apr 05 2024,SPXW240405C05255000,30.4,-6.9,25.3,25.7,48,0.1149,0.2638,0.002,223,5255.00,SPXW240405P05255000,102.8,-9.4,128.4,135.6,15,0.1145,-0.7365,0.002,0
Fri Apr 05 2024,SPXW240405C05260000,24.26,-11.09,24,24.3,654,0.1147,0.2537,0.002,326,5260.00,SPXW240405P05260000,0,0,131.9,139.3,0,0.1142,-0.7466,0.002,0
Fri Apr 05 2024,SPXW240405C05265000,27.23,-6.67,22.7,23.1,43,0.1145,0.2438,0.0019,173,5265.00,SPXW240405P05265000,103.8,-15.1,135.6,143,5,0.1142,-0.7566,0.0019,0
Fri Apr 05 2024,SPXW240405C05270000,22.11,-10.14,21.4,21.9,65,0.1142,0.234,0.0019,438,5270.00,SPXW240405P05270000,109.8,-12.45,139.3,146.8,4,0.1138,-0.7663,0.0019,7
Fri Apr 05 2024,SPXW240405C05275000,24.3,-6.5,20.3,20.7,44,0.1141,0.2245,0.0018,1003,5275.00,SPXW240405P05275000,123.74,-1.66,143,150.6,7,0.1108,-0.7758,0.0018,4
Fri Apr 05 2024,SPXW240405C05280000,19.8,-9.5,19.1,19.5,26,0.1137,0.2152,0.0018,188,5280.00,SPXW240405P05280000,140.35,11.35,146.8,154.4,3,0.1104,-0.7851,0.0018,0
Fri Apr 05 2024,SPXW240405C05285000,18.41,18.41,18.1,18.5,164,0.1136,0.2061,0.0018,0,5285.00,SPXW240405P05285000,0,0,150.8,158.3,0,0.1102,-0.7942,0.0018,0
Fri Apr 05 2024,SPXW240405C05290000,17.45,-9.05,17,17.5,56,0.1134,0.1972,0.0017,293,5290.00,SPXW240405P05290000,0,0,154.8,162.2,0,0.1096,-0.8031,0.0017,0
Fri Apr 05 2024,SPXW240405C05300000,15.4,-8.5,15.1,15.5,1063,0.1131,0.1802,0.0016,2416,5300.00,SPXW240405P05300000,123.88,-19.57,162.9,170.2,10,0.109,-0.8201,0.0016,25
Fri Apr 05 2024,SPXW240405C05310000,13.2,-8.3,13.3,13.7,115,0.1128,0.1641,0.0016,105,5310.00,SPXW240405P05310000,0,0,171.2,178.3,0,0.1083,-0.8363,0.0016,0
Fri Apr 05 2024,SPXW240405C05320000,11.45,-7.8,11.7,12,137,0.1124,0.1489,0.0015,372,5320.00,SPXW240405P05320000,159.4,0,179.7,186.5,0,0.1105,-0.8514,0.0015,5
Fri Apr 05 2024,SPXW240405C05325000,12.02,-6.18,11.1,11.5,60,0.1122,0.1417,0.0014,204,5325.00,SPXW240405P05325000,0,0,184.1,190.7,0,0.1101,-0.8587,0.0014,0
Fri Apr 05 2024,SPXW240405C05330000,10.5,-6.75,10.3,10.7,71,0.1123,0.1347,0.0014,184,5330.00,SPXW240405P05330000,210.26,0,188.3,195,0,0.11,-0.8657,0.0014,7
Fri Apr 05 2024,SPXW240405C05340000,10.69,-4.66,9.1,9.4,43,0.112,0.1214,0.0013,80,5340.00,SPXW240405P05340000,0,0,196.6,204.4,0,0.1063,-0.8789,0.0013,0
Fri Apr 05 2024,SPXW240405C05350000,7.9,-5.75,8,8.2,116,0.1116,0.1091,0.0012,504,5350.00,SPXW240405P05350000,0,0,205,213.2,0,0.1056,-0.8912,0.0012,2
Fri Apr 05 2024,SPXW240405C05360000,7.13,-5.02,6.9,7.2,8,0.1114,0.0978,0.0011,272,5360.00,SPXW240405P05360000,0,0,213.9,222.1,0,0.111,-0.9026,0.0011,0
Fri Apr 05 2024,SPXW240405C05370000,6.07,-4.68,6,6.3,22,0.1113,0.0874,0.001,118,5370.00,SPXW240405P05370000,226,0,223.4,231.2,0,0.1076,-0.913,0.001,3
Fri Apr 05 2024,SPXW240405C05375000,9.2,-0.85,5.6,5.9,6,0.1111,0.0825,0.001,318,5375.00,SPXW240405P05375000,0,0,227.8,235.8,0,0.107,-0.9178,0.001,0
Fri Apr 05 2024,SPXW240405C05380000,6.6,-2.85,5.3,5.5,7,0.1112,0.0778,0.0009,134,5380.00,SPXW240405P05380000,235.1,0,232.3,240.4,0,0.1068,-0.9225,0.0009,1
Fri Apr 05 2024,SPXW240405C05390000,8.1,-0.25,4.6,4.8,3,0.1112,0.0692,0.0008,223,5390.00,SPXW240405P05390000,0,0,241.7,249.7,0,0.1059,-0.9311,0.0008,0
Fri Apr 05 2024,SPXW240405C05400000,4.2,-3.15,4,4.2,89,0.1112,0.0614,0.0008,293,5400.00,SPXW240405P05400000,245.58,0,251.2,259.1,0,0.1048,-0.9389,0.0008,12
Fri Apr 05 2024,SPXW240405C05410000,3.6,-2.9,3.4,3.7,132,0.1109,0.0544,0.0007,23,5410.00,SPXW240405P05410000,0,0,260.6,268.5,0,0.1039,-0.9459,0.0007,0
Fri Apr 05 2024,SPXW240405C05420000,5.6,-0.1,3,3.2,130,0.1113,0.0482,0.0006,15,5420.00,SPXW240405P05420000,0,0,270,277.9,0,0.1028,-0.9521,0.0006,0
Fri Apr 05 2024,SPXW240405C05425000,3.84,-1.46,2.8,2.95,46,0.1114,0.0454,0.0006,109,5425.00,SPXW240405P05425000,0,0,274.7,282.7,0,0.1021,-0.955,0.0006,0
Fri Apr 05 2024,SPXW240405C05430000,2.77,-2.23,2.6,2.75,19,0.1115,0.0427,0.0006,13,5430.00,SPXW240405P05430000,0,0,279.5,287.5,0,0.1013,-0.9576,0.0006,0
Fri Apr 05 2024,SPXW240405C05440000,3.98,-0.42,2.25,2.4,10,0.1115,0.0378,0.0005,40,5440.00,SPXW240405P05440000,0,0,289.2,297.1,0,0.0993,-0.9626,0.0005,0
Fri Apr 05 2024,SPXW240405C05450000,3.8,0,1.95,2.1,2,0.112,0.0334,0.0005,134,5450.00,SPXW240405P05450000,0,0,298.8,306.7,0,0.0976,-0.9669,0.0005,0
Fri Apr 05 2024,SPXW240405C05460000,3.4,3.4,1.7,1.85,3,0.1125,0.0296,0.0004,0,5460.00,SPXW240405P05460000,0,0,308.3,316.4,0,0.0944,-0.9707,0.0004,0
Fri Apr 05 2024,SPXW240405C05475000,2.75,-0.025,1.4,1.55,3,0.1131,0.0248,0.0004,42,5475.00,SPXW240405P05475000,0,0,323,331,0,0.0881,-0.9755,0.0004,0
Fri Apr 05 2024,SPXW240405C05500000,1.5,-0.5,1,1.15,12,0.1145,0.0186,0.0003,4067,5500.00,SPXW240405P05500000,468.77,0,347.4,355.5,0,0,-0.9817,0.0003,32
Fri Apr 05 2024,SPXW240405C05525000,1.55,0.05,0.75,0.85,4,0.1168,0.0142,0.0002,25,5525.00,SPXW240405P05525000,0,0,372.1,380.2,0,0,-0.9862,0.0002,0
Fri Apr 05 2024,SPXW240405C05550000,0.7,-0.4,0.55,0.7,289,0.1184,0.011,0.0002,144,5550.00,SPXW240405P05550000,0,0,396.9,404.8,0,0,-0.9894,0.0002,0
Fri Apr 05 2024,SPXW240405C05600000,0.6,-0.05,0.35,0.45,19,0.1236,0.007,0.0001,363,5600.00,SPXW240405P05600000,0,0,446.4,454.4,0,0,-0.9934,0.0001,0
Fri Apr 05 2024,SPXW240405C05700000,0.3,0.025,0.15,0.25,20,0.136,0.0034,0,121,5700.00,SPXW240405P05700000,0,0,545.8,553.9,0,0,-0.997,0,0
Fri Apr 05 2024,SPXW240405C05800000,0.1,-0.075,0.05,0.15,30,0.1499,0.002,0,627,5800.00,SPXW240405P05800000,0,0,645.3,653.3,0,0,-0.9983,0,0
Fri Apr 05 2024,SPXW240405C06000000,0.12,0,0,0.1,0,0.1845,0.0009,0,9,6000.00,SPXW240405P06000000,0,0,844.4,852.4,0,0,-0.9994,0,0
Fri Apr 05 2024,SPXW240405C06200000,0.15,0,0,0.1,0,0.2151,0.0005,0,1,6200.00,SPXW240405P06200000,0,0,1043.5,1051.5,0,0,-0.9998,0,0
Fri Apr 05 2024,SPXW240405C06400000,0,0,0,0.1,0,0.2484,0.0003,0,0,6400.00,SPXW240405P06400000,1336.4,0,1242.6,1250.6,0,0,-1,0,1
Fri Apr 05 2024,SPXW240405C06600000,0,0,0,0.1,0,0.2803,0.0002,0,0,6600.00,SPXW240405P06600000,1421.45,0,1441.8,1449.8,0,0,-1,0,3
Mon Apr 08 2024,SPXW240408C01400000,0,0,3727.6,3736.5,0,1.8125,1,0,0,1400.00,SPXW240408P01400000,0.05,0,0,0.1,1,1.277,0,0,0
Mon Apr 08 2024,SPXW240408C01600000,0,0,3528.5,3537.4,0,1.6303,1,0,0,1600.00,SPXW240408P01600000,0.05,0,0,0.1,1,1.1805,-0.0001,0,0
Mon Apr 08 2024,SPXW240408C01800000,0,0,3329.4,3338.3,0,1.4705,1,0,0,1800.00,SPXW240408P01800000,0,0,0,0.1,0,1.0647,-0.0001,0,0
Mon Apr 08 2024,SPXW240408C02000000,0,0,3130.3,3139.1,0,1.3281,0.9999,0,0,2000.00,SPXW240408P02000000,0.05,0,0,0.1,0,0.9613,-0.0001,0,25
Mon Apr 08 2024,SPXW240408C02200000,0,0,2931.2,2940,0,1.1997,0.9999,0,0,2200.00,SPXW240408P02200000,0.07,0,0,0.1,0,0.8679,-0.0002,0,5
Mon Apr 08 2024,SPXW240408C02400000,0,0,2732.7,2741,0,1.0802,0.9998,0,0,2400.00,SPXW240408P02400000,0,0,0,0.1,0,0.7987,-0.0002,0,0
Mon Apr 08 2024,SPXW240408C02600000,0,0,2533.1,2542.6,0,0.9705,0.9997,0,0,2600.00,SPXW240408P02600000,0.15,0,0.05,0.15,0,0.7306,-0.0004,0,1
Mon Apr 08 2024,SPXW240408C02800000,0,0,2334,2342.8,0,0.8732,0.9995,0,0,2800.00,SPXW240408P02800000,0.2,0,0.1,0.2,0,0.6725,-0.0006,0,2
